12036,Project Designer,Instructor,Project Designer,Project Designer,Founder and Managing Director,Director of Design,Managing Director,ICSC Global VIVA Awards committee member,Managing Director,,,,,,,,,,,
12037,Sales & Marketing,Summer Intern,Account manager/Sales manager,Sales Manager,Group Leader,Business Manager,Project Manager,,,,,,,,,,,,,
12038,Project Engineer,Construction Manager,Sales Manager,,,,,,,,,,,,,,,,,
12040,Director/Practitioner,Associate,Director/Practitioner,Contracted Consultant,Assessor,Contracted Facilitator,Partner,Contracted Facilitator,CDL Coach Academy - Leadership Mentor,Institute Fellow,Learning & Development Specialist,,,,,,,,,
12042,CFO,Group CFO,,,,,,,,,,,,,,,,,,
12043,Senior Officer,"Citi Management Associate, Consumer Bank","Manager - Marketing, Commercial Bank","Assistant Vice President - SME Sales, Commercial Bank","Vice President - Middle Market Sales, Commercial Bank","Team Head - Middle Market Sales, Commercial Bank","Acquisition Finance and Syndication, Capital Markets Origination","Chief Executive Officer, Singapore",CEO,CEO,,,,,,,,,,
12044,Relationship Officer,Relationship Manager,,,,,,,,,,,,,,,,,,
12045,Information Systems Officer,Contract Application Support,Senior Information Systems Officer,Consultant,Senior Business Analyst,,,,,,,,,,,,,,,
12048,Relationship Manager,Business Development Manager - Team Lead,Relationship Manager,Head of Credit Risk Management,,,,,,,,,,,,,,,,
12049,Human Resources Officer,Senior Human Resources Officer,HR Business Partner,,,,,,,,,,,,,,,,,
12052,Web Developer,Military Police,Client Service Representative,Executive,Support Officer,HR Executive,,,,,,,,,,,,,,
12054,Legal Assistant (Internship),Bank Officer (Legal & Documentation),Legal & Compliance Executive,Legal Secretariat and Compliance Executive ,,,,,,,,,,,,,,,,
12059,Intern,Aircraft Technician,Banking Assistant,Service Crew,F&B Representative,Merchandiser,Temp Staff for Student Admin (Student Services),HR Analyst,Payroll Executive,,,,,,,,,,,
12060,Financial Controller,"Assistant Vice President, Finance","Assistant Vice President, Finance",Accountant (Manager grade),Assistant Accounting Manager,,,,,,,,,,,,,,,
12061,Systems Engineer / Administrator,I.T. Executive,,,,,,,,,,,,,,,,,,
12062,"Marketing Executive, Auction and Sales","Marketing Executive, Residential Project Marketing","Relationship Manager, Business Development",,,,,,,,,,,,,,,,,
12063,Senior Manager Operations,Director (Head of Operations & International Factoring),,,,,,,,,,,,,,,,,,
12065,Bank Executive,Relationship Manager,Business Development Manager,Senior Relationship Manager,,,,,,,,,,,,,,,,
12066,Human Resources,Assistant Vice President Human Resources,,,,,,,,,,,,,,,,,,
12067,Automotive Specialist Technician,Co-Founder,Intern - Local Planning (Roads),Recruitment Consultant (Engineering),"Associate, Business Development","Executive, Credit Marketing","Senior Associate, Credit Control",,,,,,,,,,,,,
12071,Audit Assistant,Audit Senior,Group Accountant,Finance Manager,Finance Manager,Finance and Accounting Manager,,,,,,,,,,,,,,
12072,Auditor,Financial Analyst,Accountant,Teacher,Senior Accounts Officer,"Assistant Manager, Finance",Senior Accountant,"Assistant Manager, Finance",,,,,,,,,,,,
12073,Relationship Manager,Operations Specialist,,,,,,,,,,,,,,,,,,
12075,Audit assistant,Audit assistant,Audit assistant,Audit Senior,assistant finance manager,Assitant Finance Manager,Group Accountant,,,,,,,,,,,,,
12076,Captain,CDM Officer,Associate Dealer,Associate Vice President,Assistant Manager,Executive Director,,,,,,,,,,,,,,
12077,Relationship Manager,Business Development,,,,,,,,,,,,,,,,,,
12078,Operations Specialist,Coach,"Senior Officer, Cleantech",Vice-President,Chief Financial Officer,Assistant Director,COO,,,,,,,,,,,,,
12079,Industrial Attachment,Military Policeman,Documentation Internship,,,,,,,,,,,,,,,,,
12081,Legal Clerk,Administrator,Shipping Coordinator / Material Expeditor,Cost Engineer,HR & Retail Control Executive,Senior HR/Admin Executive,HR/Admin Executive,HR & Admin Manager,General Manager Human Resources,,,,,,,,,,,
12083,Contract Administrative Assistant,Mortgage Loan Officer,Business Development Manager / Relationship Associate,Account Manager - Factoring & Hire Purchase,Business Financial Manager,Valuation Adminstrator,Relationship Manager,Relationship Manager,Relationship Manager,,,,,,,,,,,
12084,Audit Associate,Senior Internal Auditor,"Consultant, Internal Audit","Manager, Internal Audit",,,,,,,,,,,,,,,,
12086,Credit Analyst - Assistant Relationship Manager,Credit Analyst and Approval - Operations Team Lead,Senior Business Financial Manager,Founder & Managing Director,Non Executive Director,Executive Director,Co-Founder and CEO,CEO,,,,,,,,,,,,
12087,Personal Banker,Senior Relationship Manager,Premier Relationship Manager,"VP, Branch Business Manager",Team Head - Capital Solutions,,,,,,,,,,,,,,,
12088,Intern,Graphic Designer,Intern,,,,,,,,,,,,,,,,,
12089,Citi Commercial Bank (Intern),"Business Development Manager, Emerging business",Relationship Manager,"Business Development Manager, Commercial Banking",,,,,,,,,,,,,,,,
12090,Director,Group CEO,,,,,,,,,,,,,,,,,,
12091,Sales Manager,Mortgage,"Head , Real Estate",Investment Director,,,,,,,,,,,,,,,,
12092,.,I.T. Manager,,,,,,,,,,,,,,,,,,
12093,Audit Senior,Internal Auditor,Internal Auditor,,,,,,,,,,,,,,,,,
12094,Analyst,Business / Corporate Development,,,,,,,,,,,,,,,,,,
12095,"Head of Cash Management, SME Banking","Head of Small Business, SME Banking",Head of Segement Management and Client Proposition,Director and Co-Founder,Director & Co-Founder,,,,,,,,,,,,,,,
12096,Assistant to MD (Investment) - Real Estate Investment & Management Analyst ,Real Estate Investment Specialist - Investm & Business Devp Manager,Commercial (Small-Medium Enterprise) Banking Relationship Manager  - Sales,Commercial Banking - Senior Relationship Manager - Sales,"Senior Relationship Manager - Investments, Insurance, Mortgage Advisory (Marina Bay Financial Centre","Premier Relationship Manager - Covers KL, JB, Penang, Singapore Clientele",,,,,,,,,,,,,,
12097,Credit & Marketing Executive,Assistant Manager,Manager - Factoring/Trade Finance,General Manager,Deputy Managing Director,Principal Consultant,Vice President,Managing Director,SVP Sales,Senior Banker,AGM - Business Development,Head - Factoring & Loans,,,,,,,,
12098,Founder,Relationship Manager,Relationship Manager,Business Banking Relationship Manager,,,,,,,,,,,,,,,,
12099,"Managing Director, Credit Payment Products","Managing Director, Regional & Singapore Head, Cards & Payments","Managing Director, Head Personal Financial Services (Singapore)",,,,,,,,,,,,,,,,,
12100,Senior Business Manager,Senior Business Manager,Senior Manager,,,,,,,,,,,,,,,,,
12101,Business Analyst in Finance,Credit Analyst and Underwriter,AVP - Relationship Manager for Commercial Lending,"VP, Product Specialist for Factoring / Account Receivables Financing",,,,,,,,,,,,,,,,
12103,Senior Auditor,"Associate, Trade Finance, Transaction Banking","Associate Director, FI Trade Sales, LC Confirmation","Associate Director, Global Corporate Sales, Transaction Banking","Director, Open Account Trade  Global Product Management, Transaction Banking","Senior Vice President, Group Product Management (Receivables Finance)",Executive Director,,,,,,,,,,,,,
12104,Student Ambassador,All-Star Ambassador,Career Ambassador,Bussiness Planning & Analysis Intern,Training Intern,,,,,,,,,,,,,,,
12105,Asia CEO Assistant,Compliance,Associate Client Account Service,,,,,,,,,,,,,,,,,
12106,executive director,Marketing manager,general manager,,,,,,,,,,,,,,,,,
12108,"Asst Vice President, Business Development - Enterprise Banking Sales","Sales Manager, Medium Enterprise, SME Banking","Relationship Manager, Medium Enterprise, SME Banking","Team Head, Medium Enterprise, SME Banking","Head of Portfolio Teams, Small Business and caretaker of Small Business, SME Banking","Sales Head, Small Business, SME Banking","Head, product Specialists SME Banking","Head, Portfolio Management. SME Banking",Assistant General Manager,Co Founder & CEO,Co-Founder,,,,,,,,,
12110,Business Analyst Intern - Citi Commercial Bank,Business Development Manager - SME Banking,Relationship Manager,Chief Operating Officer,Business Lead,Branding Consultant,Marketing Consultant,,,,,,,,,,,,,
12111,Assistant To The Chairman,Intern,Senior Associate,Investor Relations,,,,,,,,,,,,,,,,
12112,Sales Manager,Mortgage Specialist,Private Client Manager,Team Lead,,,,,,,,,,,,,,,,
12113,Business Financial Manager,Business Financial Manager,Senior Relationship Manager,Relationship Manager,Benefits Specialist,,,,,,,,,,,,,,,
12116,Financial Consultant,Equity Sales Trader,Director,Managing Director,,,,,,,,,,,,,,,,
12117,Ministry of Foreign Affairs Foreign Service Officer,Manager - Special Projects,Director of Corporate Affairs and Human Resources,Director of Corporate Affairs and Human Resource,,,,,,,,,,,,,,,,
12118,Business Banking Manager,VP Relationship Manager ( SME Banking),Team Head,,,,,,,,,,,,,,,,,
12120,Accounts Executive,Relationship Manager - Corporate Banking,"Business Development Manager, Marine & Energy",Relationship Manager,Business Development Manager,Business Development Manager,Sales Director,Trade Finance Specialist,,,,,,,,,,,,
12122,Senior Business Development Exec,Sales Manager,Sales Manager,Credit Manager,Channel Sales Manager,"Head, Vendor Finance",,,,,,,,,,,,,,
12123,Business Development Manager,Senior Relationship Manager,Assistant Vice President (Team Lead),Senior Manager,Assistant General Manager,,,,,,,,,,,,,,,
12124,Sales Coordinator,Sales Executive,Sales Manager,Sales Marketing Manager,Assistant Director Of Sales Marketing,Senior Sales Manager,,,,,,,,,,,,,,
12125,License Aircraft Engineer,Station Engineer,MCC Engineer,MCC Engineer,,,,,,,,,,,,,,,,
12126,Accounts Clerk,Accounts cum Admin Assistant,Receptionist cum Accounts Assistant,Receptionist cum Admin assistant,Administrative Assistant,,,,,,,,,,,,,,,
12127,SYSTEM ANALYST,Mortgage support executive,SENIOR SYSTEM ANALYST,PMO Planner,PMO,PMO Planner,,,,,,,,,,,,,,
12128,Assistant Manager - Finance & Administration,Chief Financial Officer,Chief Financial Officer,,,,,,,,,,,,,,,,,
12132,Public Affairs Officer,Senior Press & Campaigns Officer,Head of Advocacy,Freelance Communications Consultant,Director of Communications,Communications & Media Consultant,Partner,"Representative - Australia and Oceania, Rainforest Alliance Certification; Communications Advisor","Senior Business Development and Marketing Advisor, Asia Pacific, Rainforest Alliance Certification",Vice President of Corporate Communications and Sustainability Relations,Senior Vice President Group Corporate Communications,,,,,,,,,
12135,Internal Auditor - Senior Asst Manager,Senior Manager,Risk Management Advisor,,,,,,,,,,,,,,,,,
12136,Director,Director,Director,,,,,,,,,,,,,,,,,
12137,Operation executive,operation executive,,,,,,,,,,,,,,,,,,
12138,Article Trainee,Asst. Manager,Sr. Vice President,Group CFO,CFO (Downstream),,,,,,,,,,,,,,,
12139,CEO and Executive Director,Chief Operating Officer,CEO and Executive Director,Head Of Investor Relations,Director,,,,,,,,,,,,,,,
12141,CEO,CEO - Downstream & Commercial,,,,,,,,,,,,,,,,,,
12144,Consultant,Account Manager,Intern,"Trade Execution, WTU Palm","Trade Execution, WTU Palm","Trade Execution, GOSC Asia","Trade Execution, GOSC Asia",Trade Operations,Commercial Manager,Senior Trading Executive,,,,,,,,,,
12147,Processing Officer,"Manager, Americas Group",Executive Manager,,,,,,,,,,,,,,,,,
12148,Maintenance Planner,Business Analyst,,,,,,,,,,,,,,,,,,
12153,Lab leader Chemistry, Head of Development APAC,,,,,,,,,,,,,,,,,,
12154,Engineer,Associate Vice President,Executive Director,"Managing Director, Regional Head - Asia, Mining & Metals",Head of M&A/Business Development,,,,,,,,,,,,,,,
12155,"New Process Scientist, UK, Slough",Product Development Manager: Mars Middle East,R&D Director Process & Packaging Dev,"VP of R&D, Supply Innovation & Procurement:  Mars Health & Nutrition",Global Technology Planning Director,VP of R&D,VP of R&D China and North Asia,VP of R&D AMEA,VP of Mars Advanced Research Institute,,,,,,,,,,,
12156,Sales Executive,Business Development,"Business Development, Technology Commercialisation",Marketing and New Product Development,Global Marketing,"Regional Head, Crop Protection","Director, Strategic Planning","Director, Business Development, Asia Pacific",,,,,,,,,,,,
12158,Financial Consulting,Kasie Administrasi,,,,,,,,,,,,,,,,,,
12161,Internship,Processing Assistant,,,,,,,,,,,,,,,,,,
12162,Technical Assistant / Geologist,Senior Geologist,New Ventures Manager and Principal Consultant Geologist,Chief Geologist,VP Business Development,Chief Executive Officer,,,,,,,,,,,,,,
12164,Deputy Manager,Senior Manager,Director,,,,,,,,,,,,,,,,,
12165,Management Trainee,Pest and Disease Officer,Smallholder Crop Protection Officer,,,,,,,,,,,,,,,,,
12167,"Marketing Manager Nordic (Stockholm, Sweden)","Marketing Manager Nordic (Stockholm, Sweden)","CCO (Budapest, Hungary)",Chief Commercial Officer,Consultant - part time,"COO LSI, Lonza APAC & Member Lonza Management Committee",CEO,Senior Vice President & General Manager Speciality Food Ingredients Asia Pacifc,Industry Manager Medical (Holland),Industry Manager Medical (Holland),,,,,,,,,,
12168,Senior Engineer,Senior Logistics Analyst,Manager,Senior Manager,Director,Director (Snr),Transformation & Change Management,Director,,,,,,,,,,,,
12169,Group Plantation Controller,"Director, Operations & Monitoring Systems","General Manager, Estates",Direktur Utama / Managing Director,Managing Director / Direktur Utama,Chief Executive Officer,,,,,,,,,,,,,,
12172,Product Development Intern,Research Internship,Research Assistant,Founder & CEO,Co-founder & Development Director,Founder,,,,,,,,,,,,,,
12174,IT Support Technician,Sales Support & Warehouse Co,Procurement Officer,Accounting Officer (Payable & Tax),HRD Officer,KTU Factory Superintendent,,,,,,,,,,,,,,
12175,Senior Scientist,Group Manager,,,,,,,,,,,,,,,,,,
12176,Intern,Assistant Manager of Business Transformation / Strategic Projects,Director Of Business Development,Director,,,,,,,,,,,,,,,,
12177,Researcher,Internet consultant,Director Finance and IT,Managing Director China,Nutrition Improvement Manager APAC,Director,Lecturer,,,,,,,,,,,,,
12178,TECHNICAL,ELECTRICAL ENGINEER (GENERAL),Electrical Engineer,,,,,,,,,,,,,,,,,
12179,Internship,Internship,Internship,Account Manager,,,,,,,,,,,,,,,,
12180,Asisten Agronomi,Supervisor,,,,,,,,,,,,,,,,,,
12181,Engineer's Assistant / Finance Administrative Assistant,Personal Assistant,Group Risk Management Intern,Finance Intern,Tax Analyst,,,,,,,,,,,,,,,
12184,Group Financial Controller - PMC Denning,Finance Controller,Project Mananger - IT,Oracle Upgrade Testing Coordinator,Chief Finance Manager,,,,,,,,,,,,,,,
12186,Intern,Intern,Political and Security Analyst,Government Affairs Advisor,,,,,,,,,,,,,,,,
12188,Internal Audit Supervisor,Marketing,,,,,,,,,,,,,,,,,,
12189,Junior Auditor,Fraud Auditor,Assistant Regional Audit Manager,Project Manager,,,,,,,,,,,,,,,,
12190,Trading & Operations,Senior Operator,Senior Operator,,,,,,,,,,,,,,,,,
12192,Office Staff,Project Architect,Finishing Architect,Project Architect,TSD Supervisor/Architectural Supervisor,Architectural Designer,TSD SUPERVISOR,,,,,,,,,,,,,
